"id";"exerciseId";"userId";"codeUsed";"mark"
110;14;1;"import java.util.InputMismatchException;

class PessoaFisica {
    private String CPF;
    PessoaFisica(String CPF){
    	valida(CPF);
    }
    public boolean valida(String CPF){
    	        // considera-se erro CPF's formados por uma sequencia de numeros iguais
        if (CPF.equals(""00000000000"") ||
            CPF.equals(""11111111111"") ||
            CPF.equals(""22222222222"") || CPF.equals(""33333333333"") ||
            CPF.equals(""44444444444"") || CPF.equals(""55555555555"") ||
            CPF.equals(""66666666666"") || CPF.equals(""77777777777"") ||
            CPF.equals(""88888888888"") || CPF.equals(""99999999999"") ||
            (CPF.length() != 11) )
            return(false);
          
        char dig10, dig11;
        int sm, i, r, num, peso;
          
        // \""try\"" - protege o codigo para eventuais erros de conversao de tipo (int)
        try {
        // Calculo do 1o. Digito Verificador
            sm = 0;
            peso = 10;
            for (i=0; i<9; i++) {              
        // converte o i-esimo caractere do CPF em um numero:
        // por exemplo, transforma o caractere '0' no inteiro 0         
        // (48 eh a posicao de '0' na tabela ASCII)         
            num = (int)(CPF.charAt(i) - 48); 
            sm = sm + (num * peso);
            peso = peso - 1;
            }
          
            r = 11 - (sm % 11);
            if ((r == 10) || (r == 11))
                dig10 = '0';
            else dig10 = (char)(r + 48); // converte no respectivo caractere numerico
          
        // Calculo do 2o. Digito Verificador
            sm = 0;
            peso = 11;
            for(i=0; i<10; i++) {
            num = (int)(CPF.charAt(i) - 48);
            sm = sm + (num * peso);
            peso = peso - 1;
            }
          
            r = 11 - (sm % 11);
            if ((r == 10) || (r == 11))
                 dig11 = '0';
            else dig11 = (char)(r + 48);
          
        // Verifica se os digitos calculados conferem com os digitos informados.
            if ((dig10 == CPF.charAt(9)) && (dig11 == CPF.charAt(10))){
            	this.CPF = CPF;
               	return(false);
            }
            else return(true);
                } catch (InputMismatchException erro) {
                return(true);
            }
     }
 
    public String getCPF(){
    	return this.CPF;
    }
    
}
";0.0
111;14;1;"import java.util.InputMismatchException;

class PessoaFisica {
    private String CPF;
    PessoaFisica(String CPF){
    	valida(CPF);
    }
    public boolean valida(String CPF){
    	        // considera-se erro CPF's formados por uma sequencia de numeros iguais
        if (CPF.equals(""00000000000"") ||
            CPF.equals(""11111111111"") ||
            CPF.equals(""22222222222"") || CPF.equals(""33333333333"") ||
            CPF.equals(""44444444444"") || CPF.equals(""55555555555"") ||
            CPF.equals(""66666666666"") || CPF.equals(""77777777777"") ||
            CPF.equals(""88888888888"") || CPF.equals(""99999999999"") ||
            (CPF.length() != 11) )
            return(false);
          
        char dig10, dig11;
        int sm, i, r, num, peso;
          
        // \""try\"" - protege o codigo para eventuais erros de conversao de tipo (int)
        try {
        // Calculo do 1o. Digito Verificador
            sm = 0;
            peso = 10;
            for (i=0; i<9; i++) {              
        // converte o i-esimo caractere do CPF em um numero:
        // por exemplo, transforma o caractere '0' no inteiro 0         
        // (48 eh a posicao de '0' na tabela ASCII)         
            num = (int)(CPF.charAt(i) - 48); 
            sm = sm + (num * peso);
            peso = peso - 1;
            }
          
            r = 11 - (sm % 11);
            if ((r == 10) || (r == 11))
                dig10 = '0';
            else dig10 = (char)(r + 48); // converte no respectivo caractere numerico
          
        // Calculo do 2o. Digito Verificador
            sm = 0;
            peso = 11;
            for(i=0; i<10; i++) {
            num = (int)(CPF.charAt(i) - 48);
            sm = sm + (num * peso);
            peso = peso - 1;
            }
          
            r = 11 - (sm % 11);
            if ((r == 10) || (r == 11))
                 dig11 = '0';
            else dig11 = (char)(r + 48);
          
        // Verifica se os digitos calculados conferem com os digitos informados.
            if ((dig10 == CPF.charAt(9)) && (dig11 == CPF.charAt(10))){
            	this.CPF = CPF;
               	return(false);
            }
            else return(true);
                } catch (InputMismatchException erro) {
                return(true);
            }
     }
 
    public String getCPF(){
    	return this.CPF;
    }
    
}
";0.0
112;14;1;"import java.util.InputMismatchException;

class PessoaFisica {
    private String CPF;
    PessoaFisica(String CPF){
    	valida(CPF);
    }
    public boolean valida(String CPF){
    	        // considera-se erro CPF's formados por uma sequencia de numeros iguais
        if (CPF.equals(""00000000000"") ||
            CPF.equals(""11111111111"") ||
            CPF.equals(""22222222222"") || CPF.equals(""33333333333"") ||
            CPF.equals(""44444444444"") || CPF.equals(""55555555555"") ||
            CPF.equals(""66666666666"") || CPF.equals(""77777777777"") ||
            CPF.equals(""88888888888"") || CPF.equals(""99999999999"") ||
            (CPF.length() != 11) )
            return(false);
          
        char dig10, dig11;
        int sm, i, r, num, peso;
          
        // \""try\"" - protege o codigo para eventuais erros de conversao de tipo (int)
        try {
        // Calculo do 1o. Digito Verificador
            sm = 0;
            peso = 10;
            for (i=0; i<9; i++) {              
        // converte o i-esimo caractere do CPF em um numero:
        // por exemplo, transforma o caractere '0' no inteiro 0         
        // (48 eh a posicao de '0' na tabela ASCII)         
            num = (int)(CPF.charAt(i) - 48); 
            sm = sm + (num * peso);
            peso = peso - 1;
            }
          
            r = 11 - (sm % 11);
            if ((r == 10) || (r == 11))
                dig10 = '0';
            else dig10 = (char)(r + 48); // converte no respectivo caractere numerico
          
        // Calculo do 2o. Digito Verificador
            sm = 0;
            peso = 11;
            for(i=0; i<10; i++) {
            num = (int)(CPF.charAt(i) - 48);
            sm = sm + (num * peso);
            peso = peso - 1;
            }
          
            r = 11 - (sm % 11);
            if ((r == 10) || (r == 11))
                 dig11 = '0';
            else dig11 = (char)(r + 48);
          
        // Verifica se os digitos calculados conferem com os digitos informados.
            if ((dig10 == CPF.charAt(9)) && (dig11 == CPF.charAt(10))){
            	this.CPF = CPF;
               	return(true);
            }
            else return(false);
                } catch (InputMismatchException erro) {
                return(false);
            }
     }
 
    public String getCPF(){
    	return this.CPF;
    }
    
}
";10.0
113;14;1;"import java.util.InputMismatchException;

class PessoaFisica {
    private String CPF;
    PessoaFisica(String CPF){
    	valida(CPF);
    }
    public boolean valida(String CPF){
    	        // considera-se erro CPF's formados por uma sequencia de numeros iguais
        if (CPF.equals(""00000000000"") ||
            CPF.equals(""11111111111"") ||
            CPF.equals(""22222222222"") || CPF.equals(""33333333333"") ||
            CPF.equals(""44444444444"") || CPF.equals(""55555555555"") ||
            CPF.equals(""66666666666"") || CPF.equals(""77777777777"") ||
            CPF.equals(""88888888888"") || CPF.equals(""99999999999"") ||
            (CPF.length() != 11) )
            return(false);
          
        char dig10, dig11;
        int sm, i, r, num, peso;
          
        // \""try\"" - protege o codigo para eventuais erros de conversao de tipo (int)
        try {
        // Calculo do 1o. Digito Verificador
            sm = 0;
            peso = 10;
            for (i=0; i<9; i++) {              
        // converte o i-esimo caractere do CPF em um numero:
        // por exemplo, transforma o caractere '0' no inteiro 0         
        // (48 eh a posicao de '0' na tabela ASCII)         
            num = (int)(CPF.charAt(i) - 48); 
            sm = sm + (num * peso);
            peso = peso - 1;
            }
          
            r = 11 - (sm % 11);
            if ((r == 10) || (r == 11))
                dig10 = '0';
            else dig10 = (char)(r + 48); // converte no respectivo caractere numerico
          
        // Calculo do 2o. Digito Verificador
            sm = 0;
            peso = 11;
            for(i=0; i<10; i++) {
            num = (int)(CPF.charAt(i) - 48);
            sm = sm + (num * peso);
            peso = peso - 1;
            }
          
            r = 11 - (sm % 11);
            if ((r == 10) || (r == 11))
                 dig11 = '0';
            else dig11 = (char)(r + 48);
          
        // Verifica se os digitos calculados conferem com os digitos informados.
            if ((dig10 == CPF.charAt(9)) && (dig11 == CPF.charAt(10))){
            	this.CPF = CPF;
               	return(false);
            }
            else return(true);
                } catch (InputMismatchException erro) {
                return(true);
            }
     }
 
    public String getCPF(){
    	return this.CPF;
    }
    
}
";6.0
114;11;8;"public class Conta {
    String titular;
    float saldo;
    
    public float saca(float valor){ 
        this.saldo -= valor;
        return saldo; 
    }
    
    public float deposita(float valor){ 
        this.saldo += valor;
        return saldo; 
    }
    
} ";10.0
115;11;8;"public class Conta {
    String titular;
    float saldo;
    
    public float saca(float valor){ 
        this.saldo -= valor;
        return saldo; 
    }
    
    public float deposita(float valor){ 
        this.saldo += valor;
        return saldo; 
    }
    
} ";10.0
116;11;8;"class Conta {

    String titular;

    double saldo;



    void saca(double quantidade) {

        this.saldo -= quantidade;

    }

    void deposita(double quantidade) {

        this.saldo += quantidade;

    }

}";10.0
117;11;8;"public class Conta {

    String titular;

    double saldo;



    void saca(double quantidade) {

        this.saldo -= quantidade;

    }

    void deposita(double quantidade) {

        this.saldo += quantidade;

    }

}";10.0
118;11;8;"public class Conta {

    String titular;

    double saldo;

    double saca(double quantidade) {

        this.saldo -= quantidade;
        return saldo;
    }

    double deposita(double quantidade) {

        this.saldo += quantidade;
        
        return saldo;
    }

}";10.0
119;11;8;"public class Conta {

    String titular;

    double saldo;

    double saca(double quantidade) {

        this.saldo -= quantidade;
        return saldo;
    }

    double deposita(double quantidade) {

        this.saldo += quantidade;
        
        return saldo.
    }

}";10.0
120;15;8;"class Caneta {

    String modelo;

    boolean tampada;

    public boolean tampar(){

    	this.tampada = true;

        return this.tampada;

    }

    public boolean destampar(){

    	this.tampada = false;

        return this.tampada;

    }

}
";10.0
121;15;8;"class Caneta {

    String modelo;

    boolean tampada;

    public boolean tampar(){

    	this.tampada = true;

        return this.tampada;

    }

    public boolean destampar(){

    	this.tampada = false;

        return this.tampada;

    }

}
";10.0
122;15;8;"class Caneta {

    String modelo;

    boolean tampada;

    public boolean tampar(){

    	this.tampada = false;

        return this.tampada;

    }

    public boolean destampar(){

    	this.tampada = false;

        return this.tampada;

    }

}";10.0
123;15;8;"class Caneta {

    String modelo;

    boolean tampada;

    public boolean tampar(){

    	this.tampada = false;

        return this.tampada;

    }

    public boolean destampar(){

    	this.tampada = false;

        return this.tampada;

    }

}";6.7
124;11;8;"public class Conta {
    String titular;
    double saldo;
    
    public double saca(double valor){
        saldo -= valor;
        return saldo;
    }
    
    public double deposita(double valor){
        saldo += valor;
        return saldo;
    }
}";10.0
125;11;8;"public class Conta {
    String titular;
    double saldo;
    
    public double deposita(double valor){
        saldo += valor;
        return saldo;
    }
    public double saca(double valor){
        saldo -= valor;
        return saldo;
    }
}";10.0
126;11;8;"class Conta {

    String titular;

    double saldo;



    void saca(double quantidade) {

        this.saldo -= quantidade;

    }

    void deposita(double quantidade) {

        this.saldo += quantidade;

    }

}
";10.0
127;11;8;"class Conta {

    String titular;

    double saldo;



    void saca(double quantidade) {

        this.saldo -= quantidade;

    }

    void deposita(double quantidade) {

        this.saldo += quantidade;

    }

}";10.0
128;1;8;"int soma(int x, int y)
 {
 int z; 
 z = x + y; 
 return z; 

                 }
";10.0
129;2;8;"int fatorial(int n)
{
     int fat, i;
     fat = 0;
     for (i = 1; i <= n; i = i + 1)
     {
         fat = fat * i;
     }
     return fat;
}";0.0
130;2;8;"int fatorial(int n)
{
     int fat, i;
     fat = 1;
     for (i = 1; i <= n; i = i + 1)
     {
         fat = fat * i;
     }
     return fat;
}";10.0
131;1;8;"int soma(int x, int y)
 {
 int z; 
 z = x - y; 
 return z; 

                 }
";3.3
